进水氨氮,出水氨氮,进水总氮,出水总氮,进水流量,出水流量,进水COD,出水COD,进水水温,出水水温,好氧池氨氮,好氧池硝氮,好氧池-MLSS,好氧池进水DO,好氧池出水DO
11.1454,21.093,2046.8993,278.3,28.4561,0.2117,7.3351,6119.9062,0.2088,1.6943,1.3129,9.932,5807.0176,0.1456,3.0099
11.1454,21.093,2085.5317,278.3,28.4316,0.2117,7.1996,6133.2544,0.1778,1.5777,1.3187,10.2049,5832.1431,0.2551,2.8136
11.1454,21.093,2084.3794,278.3,28.422,0.2058,6.6775,6137.5728,0.3148,1.5962,1.252,10.5523,5823.5063,0.197,2.8316
11.1454,20.7258,2084.6125,258.9889,28.4259,0.1979,6.7089,6084.9658,0.2166,1.5926,1.2029,10.8271,5809.373,0.2292,2.8626
11.1454,17.7883,2136.5281,191.4,28.4307,0.1999,6.7423,6057.4854,0.2704,1.7913,1.199,11.1353,5883.5713,0.2104,2.9243
11.1454,17.7883,2312.4741,191.4,28.4412,0.1979,7.3233,6049.6338,0.2323,1.6982,1.1519,11.5082,5884.7495,0.1766,2.8713
11.1454,17.7883,2309.3252,191.4,28.4591,0.2038,6.4027,6059.8408,0.4086,1.6362,1.1558,10.4502,5833.3208,0.1848,2.9215
11.1454,17.7883,1938.1018,191.4,28.5115,0.2117,8.7032,6041.7827,0.3211,1.6028,1.1519,10.7231,5811.3359,0.2276,2.9828
11.1454,17.7883,2008.2231,191.4,28.6054,0.2097,6.9582,6068.8696,0.6712,1.6668,1.1068,10.3462,5773.2559,0.1837,3.0114
11.1454,17.7883,2128.3413,191.4,28.6757,0.2117,7.1977,6031.1826,0.2779,1.6959,1.1853,9.8005,5886.3193,0.2838,2.9855
11.1454,17.7883,1955.3019,191.4,28.7236,0.2058,7.8101,6002.5239,0.3858,1.7842,1.197,9.4923,5795.6328,0.2151,3.1516
11.1454,17.7883,2094.7183,191.4,28.7529,0.2018,7.5647,5994.2798,0.5778,1.8372,1.2775,8.2203,5916.1558,0.1813,3.289
11.1454,17.7883,2519.4878,191.4,28.7694,0.1999,6.5381,5877.6826,0.4494,2.0484,1.2599,8.1242,5834.1064,0.2127,3.3812
11.1454,17.7883,2008.5819,191.4,28.7891,0.2077,7.3312,5980.5396,0.44,2.1222,1.2324,8.4991,5855.3052,0.1401,3.4354
11.1454,17.7883,2513.9912,191.4,28.8098,0.2077,6.7187,5976.2212,0.1468,1.9966,1.2245,8.6679,5880.8232,0.2104,3.5112
11.1454,17.7883,2186.239,191.4,28.8198,0.2058,6.7148,5973.4727,0.1715,2.0979,2.1451,4.6969,5888.2822,0.2319,3.5642
11.1454,17.7883,2102.5903,191.4,28.826,0.2117,6.4125,6038.6411,0.1782,2.2424,1.5366,6.6481,5880.0381,0.2477,3.6729
11.1454,17.7883,2237.9849,191.4,28.8479,0.2038,6.4047,6027.6494,0.2743,2.359,1.4954,6.5833,5888.6748,0.1892,3.7075
11.1454,17.7883,2079.344,191.4,28.8644,0.1999,6.5735,6032.7529,0.1597,2.4304,1.4189,7.4018,5949.1328,0.2068,3.6879
11.1454,17.7883,1804.7928,191.4,28.8758,0.1999,6.915,6019.7974,0.0953,2.472,1.3933,7.9828,5883.1787,0.2119,3.8999
11.1454,17.7883,1510.5057,191.4,28.8848,0.1999,6.0238,5956.5918,0.2013,2.4182,1.3325,8.3578,5868.2607,0.2378,3.819
11.1454,17.7883,1647.429,191.4,28.8872,0.2136,6.2771,6009.9829,0.1581,2.3613,1.3384,8.7739,5893.3862,0.2826,3.7299
11.1454,17.7883,1865.1676,191.4,28.8721,0.1999,6.2653,5987.6055,0.2308,2.2742,1.3816,9.3157,5928.7183,0.217,3.678
11.1454,17.7883,1888.6399,191.4,28.8475,0.2077,7.5,6039.8193,0.166,2.1207,1.3541,9.5905,5875.7197,0.2359,3.3502
11.1454,17.7883,1949.36,191.4,28.7922,0.2038,5.9237,5999.7764,0.102,1.9848,1.2304,9.7259,5862.7646,0.1538,3.3777
13.0451,17.7883,2007.2307,191.4,28.7388,0.1979,6.23,6033.146,0.2021,1.8247,1.2893,10.0007,5875.3271,0.1833,3.2242
13.1356,17.7883,1958.465,191.4,28.6758,0.2117,6.6539,6019.4043,0.164,1.6873,1.3109,10.0046,5854.9126,0.1939,2.9412
13.1356,17.7883,1856.8353,191.4,28.6205,0.2018,7.1565,6027.2568,0.102,1.7383,1.3443,10.3835,5986.0347,0.1758,2.761
13.1356,17.7883,1791.6125,191.4,28.6045,0.1999,6.1279,6076.7222,0.1774,1.5714,1.2579,10.621,5856.4829,0.2677,2.748
13.1356,17.7883,1784.9354,191.4,28.5886,0.2117,6.5499,6064.5513,0.1974,1.467,1.2736,10.9252,5842.3501,0.2842,2.6711
13.1356,17.7883,1757.7213,191.4,28.5794,0.1999,6.334,6075.1514,0.1538,1.4329,1.2854,10.2775,5928.3257,0.1939,2.6098
13.1356,17.7883,1671.4482,191.4,28.5709,0.2097,7.0269,6089.6772,0.3226,1.3045,1.2167,10.621,5870.2236,0.2272,2.4948
13.1356,17.7883,1781.6915,191.4,28.5615,0.2058,6.8149,6042.1748,0.1896,1.1706,1.1715,10.8291,5881.6079,0.2602,2.408
13.1356,17.8775,1783.1323,187.5167,28.5476,0.2117,7.231,6033.9307,0.1499,1.1541,1.2343,10.4816,5902.8076,0.1923,2.3566
13.1356,19.3936,1843.078,168.1,28.5374,0.2077,8.3558,6049.2412,0.0836,1.1816,1.3443,9.561,5863.9424,0.2402,2.3923
13.1356,19.3936,1681.7534,168.1,28.5277,0.1979,6.8816,6071.6182,0.1911,1.3563,1.3639,9.8633,5775.6113,0.2708,2.249
13.1356,19.3936,1794.1262,168.1,28.5178,0.2097,6.546,6038.249,0.1515,1.1043,1.2206,9.8672,5917.3335,0.1911,2.2137
13.1356,19.3936,1821.1603,168.1,28.5103,0.2097,7.0897,6024.1157,0.1994,1.0952,1.1362,9.6258,5867.8682,0.2559,2.0249
13.1356,19.3936,1912.9058,168.1,28.5003,0.1979,6.6402,5997.4204,0.2076,1.036,1.3148,8.1889,5777.5742,0.1935,1.7575
13.1356,19.3936,1855.1696,168.1,28.4942,0.2058,6.9543,6051.5962,0.1464,0.9955,1.254,8.7327,5730.4639,0.2367,2.0308
13.1356,19.3936,1907.6583,168.1,28.49,0.1979,6.8797,6056.3076,0.25,1.0568,1.409,7.3331,5872.5791,0.2123,1.8345
13.1356,19.3936,1928.334,168.1,28.485,0.1999,6.23,6059.8408,0.1864,1.2197,1.2952,7.9514,5856.0903,0.2249,2.0904
13.1356,19.3936,1876.8168,168.1,28.4855,0.2117,6.5146,6055.9146,0.1515,1.2271,1.3521,7.3292,5997.0278,0.272,2.1368
13.1356,19.3936,1885.6893,168.1,28.4842,0.2018,7.1211,6050.8115,0.2296,1.3025,1.2618,7.9161,5891.8154,0.1844,2.4045
13.1356,19.3936,1362.1987,168.1,28.4832,0.1979,6.6402,6009.5908,0.4569,1.3685,1.6721,6.0023,5903.9854,0.2331,2.3731
13.1356,19.3936,1163.3136,168.1,28.4768,0.2077,7.0249,6020.9751,0.1483,1.3532,2.7713,3.3935,5889.46,0.2484,2.2883
13.1356,19.3936,1215.6342,168.1,28.471,0.1979,5.9885,6041.3896,0.1707,1.4965,1.5955,5.965,5834.4985,0.3034,2.452
13.1356,19.3936,1484.7166,168.1,28.4656,0.2038,6.9543,6063.7666,0.2316,1.5341,1.3757,7.125,5962.873,0.2064,2.2981
13.1356,19.3936,1965.968,168.1,28.4613,0.2136,6.9935,6054.3447,0.1903,1.4435,1.2873,7.6452,5903.9854,0.164,2.399
13.1356,19.3936,2115.5466,168.1,28.4588,0.1999,8.5913,6019.4043,0.3654,1.4831,1.3639,7.023,5967.1914,0.294,2.5321
13.1356,19.3936,2111.3586,168.1,28.4513,0.2136,6.2417,5962.873,0.0993,1.423,1.727,5.4546,5952.666,0.3187,2.5081
13.1356,19.3936,2127.3914,168.1,28.4456,0.2136,6.8581,6008.8052,0.1868,1.5934,1.3914,6.652,5934.2144,0.2889,2.7833
13.1356,19.3936,2298.2932,168.1,28.4364,0.2018,6.7089,5963.2661,0.1813,1.5797,1.4385,6.6795,5984.0723,0.2261,2.8344
13.1356,19.3936,2187.4333,168.1,28.4194,0.2058,6.5107,6071.6182,0.1656,1.3787,1.36,7.337,5905.9482,0.2469,2.8713
13.1356,19.3936,2136.3213,168.1,28.3973,0.2018,6.8149,6025.2939,0.1774,1.319,1.2206,7.8847,6019.4043,0.1664,2.8053
11.0224,19.3936,1573.2222,168.1,28.3759,0.2018,7.4293,5995.0649,0.3988,1.4984,1.3403,7.2683,5963.2661,0.2202,2.8713
10.9305,19.3936,1297.0361,168.1,28.3532,0.2058,6.6461,5847.8462,0.305,1.6967,1.2579,7.6766,5926.3628,0.1369,2.8674
10.9305,19.3936,1697.3121,168.1,28.333,0.1999,6.2967,5998.2056,0.2378,1.5294,1.201,7.8847,5948.3477,0.2465,2.9141
10.9305,19.3936,1929.2188,168.1,28.3127,0.1979,7.1172,6079.4697,0.197,1.509,1.2402,7.9848,5832.1431,0.2653,3.0213
10.9305,19.3936,2047.9048,168.1,28.2908,0.1999,6.7462,6052.7744,0.1157,1.5239,1.2461,8.1183,5839.2095,0.2127,3.0142
10.9305,19.3936,2188.322,168.1,28.2697,0.1979,6.4341,6096.3511,0.164,1.5895,1.3423,7.6747,6019.0122,0.2842,3.0193
10.9305,19.3936,2185.489,168.1,28.2516,0.2038,6.0297,6085.3589,0.1746,1.6845,1.2657,8.0888,5618.1855,0.336,3.163
10.9305,19.3936,2233.8625,168.1,28.2276,0.1979,5.9905,6052.7744,0.1829,1.6107,1.1931,8.3578,6032.7529,0.2531,3.0228
10.9305,19.3706,2229.9192,170.2091,28.1918,0.1979,6.5381,6101.4546,0.2724,1.5679,1.199,8.3224,5974.2578,0.3748,3.1885
10.9305,19.1406,2440.8662,179.7,28.1781,0.2018,7.5333,6092.4258,0.2225,1.624,1.3384,7.231,5854.9126,0.3376,3.2321
10.9305,19.1406,2374.4175,179.7,28.1797,0.2136,6.6873,6091.2476,0.2708,1.6362,1.2873,7.5412,5805.0547,0.2343,3.2859
10.9305,19.1406,2279.3564,179.7,28.1706,0.2038,8.5599,6042.1748,0.2107,1.5868,1.2736,7.9868,5850.5942,0.2908,3.265
10.9305,19.1406,2178.5815,179.7,28.1575,0.1999,7.9063,6057.4854,0.2716,1.6252,1.2383,8.4971,5828.2168,0.2736,3.2925
10.9305,19.1406,1555.8871,179.7,28.1468,0.2136,5.5233,6114.4102,0.1954,1.5483,1.2363,8.8014,5924.3999,0.2104,3.4849
10.9305,19.1406,2059.2712,179.7,28.1427,0.2058,6.1671,6064.9443,0.1778,1.5616,1.2599,8.9427,5893.3862,0.1456,3.4704
10.9305,19.1406,2077.969,179.7,28.1445,0.1979,6.8443,6084.9658,0.2206,1.5039,1.2383,9.1508,5865.1201,0.1727,3.4888
10.9305,19.1406,2057.9883,179.7,28.1543,0.2136,6.6854,6050.0264,0.2555,1.5546,1.307,9.5571,5806.2329,0.1821,3.4598
10.9305,19.1406,2130.3047,179.7,28.163,0.2117,6.4125,5995.0649,0.2433,1.4866,1.2029,9.9359,5830.5728,0.2743,3.448
10.9305,19.1406,2036.0552,179.7,28.1825,0.2136,5.9336,5904.3779,0.2418,1.5546,1.1715,9.3883,5827.4316,0.206,3.132
10.9305,19.1406,2045.8143,179.7,28.2077,0.1979,6.913,6077.5073,0.2265,1.3759,1.1205,9.2136,5874.542,0.2064,3.1524
10.9305,19.1406,1967.6544,179.7,28.219,0.2018,6.7776,6094.3882,0.2319,1.4368,1.146,9.2509,5845.4907,0.1711,3.183
10.9305,19.1406,2028.58,179.7,28.5446,0.2018,7.2252,6105.3809,0.1574,1.438,1.1617,9.5237,5766.189,0.21,3.2003
10.9305,19.1406,1435.0416,179.7,28.5507,0.2117,6.2417,6099.0991,0.2959,1.4077,1.0773,9.6984,5866.2979,0.2461,3.0742
10.9305,19.1406,1171.0624,179.7,28.3493,0.2117,6.173,6106.9512,0.3124,1.4289,1.0636,9.8005,5893.3862,0.2162,3.2427
10.9305,19.1406,1674.7888,179.7,28.273,0.1999,8.1458,6102.6323,0.5755,1.4811,1.1676,8.395,5867.4761,0.2056,3.2721
10.9305,19.1406,1712.0693,179.7,28.2428,0.2097,6.65,6126.5801,0.758,1.4721,1.1539,8.7052,5830.5728,0.2319,3.1151
10.9305,19.1406,1594.3158,179.7,28.2246,0.2136,6.6186,6177.2231,0.8522,1.6284,1.2069,8.8367,5844.313,0.2265,3.1453
10.9305,19.1406,1775.5026,179.7,28.2105,0.2058,5.4153,6130.5059,0.824,1.5809,1.144,9.247,5798.3809,0.1939,3.0527
10.9305,19.1406,1848.3624,179.7,28.2041,0.2117,6.8875,6106.1655,1.1,1.571,1.1578,9.4884,5747.7373,0.2904,3.0746
10.9305,19.1406,1920.0452,179.7,28.195,0.2136,5.6921,6110.877,1.3002,1.6005,1.1735,9.7612,5793.6699,0.2547,3.2364
10.9374,19.1406,1818.8475,179.7,28.1821,0.2077,7.8435,6168.5864,1.1208,1.6452,1.1676,10.2107,5854.52,0.1723,3.1449
10.9377,19.1406,1891.4408,179.7,28.1726,0.1999,6.0278,6090.0698,1.2291,1.6339,1.1597,10.3089,5782.2852,0.1625,3.0911
10.9377,19.1406,1832.0876,179.7,28.1624,0.2038,5.5135,6132.0762,1.0996,1.7285,1.305,9.561,5883.5713,0.2249,2.9875
10.9377,19.1406,1875.1609,179.7,28.1505,0.2097,6.3065,5826.2539,1.0128,1.922,1.303,9.9379,5831.3579,0.1974,3.1386
10.9377,19.1406,1823.007,179.7,28.1411,0.2136,6.9248,6034.7158,1.0925,1.8404,1.2206,9.8692,5833.7134,0.354,3.0821
10.9377,19.1406,1853.5804,179.7,28.1318,0.2077,5.4134,6103.4175,0.9139,1.8902,1.4561,6.546,5869.0459,0.2681,2.8799
10.9377,19.1406,1872.5197,179.7,28.1284,0.1979,6.3654,6059.4482,0.9543,1.9032,1.3109,6.7835,5800.3438,0.1793,3.0499
10.9377,19.1406,1958.3379,179.7,28.1351,0.2058,6.5107,6067.2998,0.9928,1.9413,1.2245,7.4057,5889.0679,0.21,3.0381
10.9377,18.9439,1936.2433,179.7,28.1514,0.2117,6.7541,5987.6055,1.0517,2.0088,1.2383,7.4725,5894.1709,0.2072,3.0907
10.9377,15.2069,1914.6794,111.4,28.1776,0.1999,6.6402,6053.9521,0.9794,2.0885,1.2167,7.7767,5846.6685,0.2351,3.3294
10.9377,15.2069,2013.4326,111.4,28.2034,0.2117,6.1043,5975.8281,0.9194,2.0924,1.2442,7.2624,5993.1016,0.4267,3.2171
10.9377,15.2069,1974.1112,111.4,28.2245,0.2117,6.8208,6013.9092,0.9178,2.2263,1.2736,7.3979,5824.6831,0.4369,3.1704
10.9377,15.2069,1949.879,111.4,28.2409,0.2077,5.4507,6031.5752,0.7384,2.1886,1.2363,7.606,5913.0151,0.3968,3.1214
10.9377,15.2069,1724.4456,111.4,28.254,0.1999,6.5067,5995.458,0.5091,2.2353,1.1715,7.9848,5937.7476,0.5495,3.3129
10.9377,15.2069,1686.052,111.4,28.2657,0.1999,6.4027,6005.6646,0.5507,2.2373,1.1833,7.9828,5908.3037,0.7898,3.3267
10.9377,15.2069,1621.0916,111.4,28.2756,0.2117,6.8542,5931.4663,0.6469,2.3346,1.1401,8.0869,5868.2607,1.0195,3.3377
10.9377,15.2069,1728.6832,111.4,28.2809,0.1999,5.8884,5996.2427,0.7136,2.3633,1.1755,8.1516,5981.7163,0.8723,3.4115
10.9377,15.2069,1161.7289,111.4,28.2866,0.2097,6.2712,5970.332,0.9198,2.3048,1.2029,8.3636,5862.7646,0.8707,3.3718
10.9377,15.2069,919.4064,111.4,28.2894,0.1999,6.1946,5982.1094,0.7545,2.3601,1.3835,7.1937,5820.7578,0.7109,3.4346
10.9377,15.2069,809.5105,111.4,28.295,0.1979,5.9551,6002.9165,0.8675,2.3056,1.568,5.9277,5929.1108,0.9394,3.3895
10.9377,15.2069,1414.7904,111.4,28.2988,0.2117,5.5213,5923.6143,0.8495,2.2789,1.4267,6.7541,6004.0942,0.8565,3.3231
10.9377,15.2069,1734.7825,111.4,28.3053,0.1979,6.2967,5964.8359,0.8581,2.3119,1.3502,7.2291,5945.9927,0.7663,3.2894
10.9377,15.2069,1842.0927,111.4,28.3132,0.2018,5.8884,6022.1528,0.9688,2.2852,1.2422,7.4332,5898.8813,0.9288,3.51
10.9377,15.2069,1906.7676,111.4,28.3229,0.2038,5.4487,5958.9478,0.6261,2.2561,1.3207,6.7541,5932.251,0.5217,3.5395
10.9377,15.2069,1918.325,111.4,28.3318,0.2117,6.175,5991.1387,0.7195,2.2946,1.5091,5.8923,5917.3335,0.7666,3.4256
10.9377,15.2069,1848.6267,111.4,28.3415,0.2136,5.9689,5834.8911,0.9637,2.3707,1.3874,6.6795,5896.1338,0.3945,3.4637
10.9377,15.2069,1950.238,111.4,28.3524,0.2117,6.5146,6006.8423,0.9649,2.3366,1.36,7.3312,5929.5034,0.3646,3.5544
10.9377,15.2069,1894.8,111.4,28.3632,0.2058,5.5881,5887.8896,1.2307,2.273,1.2579,7.7414,5940.4956,0.2763,3.4755
10.9377,15.2069,1949.7379,111.4,28.3709,0.2117,5.6587,6016.6567,1.0246,2.284,1.1912,8.2891,5918.1182,0.1911,3.4433
10.9377,15.2069,1922.0729,111.4,28.3795,0.2117,6.0023,5971.5098,1.0383,2.317,1.148,8.5325,5963.6582,0.2178,3.3911
10.5799,15.2069,1931.1083,111.4,28.3872,0.2117,5.9002,5961.6953,0.8306,2.3413,1.144,8.7366,5994.2798,0.2622,3.4684
10.5643,15.2069,1937.8895,111.4,28.4017,0.2018,5.9237,5986.8203,1.003,2.2718,1.2559,7.125,6051.2041,0.327,3.3597
10.5643,15.2069,1517.8992,111.4,28.4221,0.1999,5.4762,5877.2896,1.1054,2.4673,1.2343,7.5019,5975.043,0.2959,3.4641
10.5643,15.2069,1808.3136,111.4,28.4408,0.2097,6.8188,5947.5625,0.6359,2.3491,1.2147,7.6079,5930.6812,0.2319,3.6019
10.5643,15.2069,1885.0747,111.4,28.4597,0.1999,5.9218,6002.1313,1.2303,2.2812,1.2638,7.2958,5860.4092,0.2355,3.4229
10.5643,15.2069,1899.1919,111.4,28.4757,0.1979,9.2371,5981.7163,1.0976,2.3743,1.1715,7.8808,5938.1401,0.2602,3.2925
10.5643,15.2069,1995.797,111.4,28.4895,0.2018,6.2987,5997.813,1.087,2.3079,1.1617,8.2557,5920.0815,0.2241,3.4857
10.5643,15.2069,2000.6945,111.4,28.4982,0.2018,6.0258,5970.332,1.0521,2.2318,1.1912,8.5305,5854.52,0.283,3.3153
10.5643,15.2602,2022.3588,110.6909,28.5039,0.2136,5.8649,5982.1094,0.8526,2.3762,1.1342,8.8014,5966.4062,0.3811,3.5524
10.5643,16.3797,2051.7449,103.6,28.5033,0.1979,6.23,5984.0723,0.7867,2.3468,1.1185,9.0467,5892.208,0.3611,3.4284
10.5643,16.3797,2077.5693,103.6,28.4985,0.2097,5.6215,5971.5098,0.9323,2.4567,1.5327,6.1711,6063.7666,0.2394,3.4072
10.5643,16.3797,2086.0222,103.6,28.4891,0.1999,6.1985,5916.1558,1.4179,2.4787,1.5327,5.4507,6038.249,0.5507,3.3989
10.5643,16.3797,2113.2,103.6,28.4738,0.2097,6.5146,5914.978,1.381,2.4288,1.2972,6.544,5998.2056,0.6642,3.3832
10.5643,16.3797,2264.9351,103.6,28.4605,0.2117,6.2731,5969.1543,1.661,2.4983,1.1872,7.2703,6033.9307,0.4082,3.3703
10.5643,16.3797,2191.7798,103.6,28.4451,0.1979,5.7844,5924.7925,1.4062,2.476,1.1853,7.5373,6004.0942,0.6976,3.3644
10.5643,16.3797,2128.0771,103.6,28.4259,0.2038,5.7883,5960.1245,1.3622,2.4944,1.1342,8.0182,5942.459,0.3953,3.4358
10.5643,16.3797,2142.0439,103.6,28.4067,0.2058,12.0794,5941.6733,1.5377,2.4449,1.093,8.2891,6001.7388,0.5574,3.3946
10.5643,16.3797,2121.385,103.6,28.3905,0.2038,5.3427,5922.8296,1.3492,2.4795,1.1519,8.6993,6115.1953,0.2575,3.4315
10.5643,16.3797,2085.3774,103.6,28.3765,0.2117,5.8295,5948.3477,1.6017,2.5184,1.0812,9.0467,5966.4062,0.3136,3.3145
10.5643,16.3797,2044.2026,103.6,28.3603,0.2018,5.855,5816.0464,1.5075,2.516,1.0734,9.0075,5974.2578,0.2559,3.5002
10.5643,16.3797,1431.9293,103.6,28.3371,0.2097,5.0777,5905.5557,1.639,2.5403,1.1048,8.8053,6017.8345,0.2579,3.4888
10.5643,16.3797,1400.5724,103.6,28.3174,0.2058,5.4487,5920.0815,1.3626,2.5458,1.1048,9.0467,5945.207,0.2885,3.4382
10.5643,16.3797,1799.676,103.6,28.3033,0.2136,5.4193,5733.6045,1.7085,2.6295,1.0714,9.1783,5975.8281,0.2367,3.4076
10.5643,16.3797,2060.3789,103.6,28.2927,0.1999,5.5449,5907.9111,1.6409,2.5325,1.0263,9.6278,6034.3228,0.2245,3.3196
10.5643,16.3797,1995.912,103.6,28.2842,0.2018,5.9924,5748.915,1.5777,2.6279,1.04,9.7279,5991.1387,0.1499,3.4825
10.5643,16.3797,2038.8116,103.6,28.275,0.2097,5.8982,5813.6914,1.584,2.5286,1.0361,9.7593,5984.0723,0.1546,3.5917
10.5643,16.3797,2082.1724,103.6,28.2728,0.1999,6.6755,5822.3281,1.7434,2.5372,1.0361,9.9693,5916.1558,0.2465,3.439
10.5643,16.3797,2808.6641,103.6,28.2687,0.2058,5.5174,5918.5112,1.5502,2.5733,1.0812,10.1362,5913.4077,0.294,3.3777
10.5643,16.3797,2083.656,103.6,28.2677,0.1979,6.2967,5922.0444,1.8196,2.6137,1.0969,10.2736,6029.2197,0.1801,3.3746
10.5643,16.3797,2435.8225,103.6,28.2696,0.2018,7.9416,5903.1997,1.7984,2.6365,1.358,6.2712,5973.4727,0.2088,3.5116
13.7262,16.3797,2083.8171,103.6,28.2759,0.1999,5.4075,5902.415,1.6617,2.6039,1.2952,6.7482,6038.249,0.2551,3.4527
13.8637,16.3797,2547.8389,103.6,28.2869,0.2077,5.6195,5755.1968,1.9903,2.7178,1.2245,7.125,6029.6123,0.2056,3.4904
13.8637,16.3797,2148.9641,103.6,28.2971,0.2058,5.6862,5864.7275,1.3704,2.7143,1.2873,7.1309,6030.3975,0.2347,3.415
13.8637,16.3797,1909.0079,103.6,28.3049,0.1999,6.4341,5856.0903,1.5707,2.7488,1.3168,7.4352,5931.4663,0.2041,3.6572
13.8637,16.3797,1796.3457,103.6,28.3076,0.1979,5.2014,5763.0483,1.9436,2.8108,1.3384,6.9582,6034.7158,0.2064,3.5359
13.8637,16.3797,1864.7189,103.6,28.3012,0.2058,5.9237,5901.6299,1.4234,2.7115,1.3933,7.3665,6080.2554,0.1754,3.6529
13.8637,16.3797,1940.4647,103.6,28.2974,0.1979,6.228,5907.126,1.4211,2.7967,1.2481,7.712,6042.9595,0.1825,3.3836
13.8637,16.3797,2136.405,103.6,28.2898,0.2117,5.3506,5913.7998,1.681,2.7959,1.411,6.2005,5927.5405,0.2037,3.417
13.8637,16.4575,2075.8157,102.875,28.2771,0.2038,5.3447,5802.6992,1.8879,2.8473,1.3619,6.9189,6069.6553,0.1723,3.437
13.8637,17.936,2012.6086,100.7,28.266,0.2117,5.9316,5862.3721,1.7363,2.8611,1.6623,5.1739,6046.1011,0.2049,3.6074
13.8637,17.936,2175.4575,100.7,28.2459,0.2077,6.2398,5848.6313,1.8459,2.8379,1.4287,6.0317,5925.9702,0.2402,3.5277
13.8637,17.936,2264.3369,100.7,28.2208,0.2136,6.3791,5876.5049,2.0111,2.7523,1.358,5.9669,5991.9238,0.1766,3.523
13.8637,17.936,2256.2219,100.7,28.1887,0.2038,6.2692,5871.0088,1.9491,2.8038,1.3286,6.5794,5933.4292,0.197,3.6298
13.8637,17.936,2185.1147,100.7,28.1523,0.2038,5.3761,5881.2158,2.3342,2.8191,1.2363,7.0917,6005.2725,0.1397,3.6478
13.8637,17.936,2282.1948,100.7,28.1138,0.2038,6.0984,5808.5879,2.3327,2.7959,1.307,6.9248,5963.6582,0.2143,3.5791
13.8637,17.936,1876.4891,100.7,28.0759,0.2097,6.1024,5723.0049,2.2294,2.92,1.307,7.3037,5962.4805,0.1986,3.8453
13.8637,17.936,2242.0947,100.7,28.0425,0.2077,7.2939,5806.2329,2.4175,2.9804,1.2029,7.8081,5960.5176,0.1786,3.5112
13.8637,17.936,2075.9333,100.7,28.0089,0.2077,6.3418,5823.8984,2.4516,2.8336,1.1087,8.1242,5962.873,0.2241,3.7695
13.8637,17.936,2246.0898,100.7,27.9748,0.2097,6.1338,5715.1533,2.5878,3.0503,1.1048,8.1516,5924.0073,0.294,3.9591
13.8637,17.936,2193.3259,100.7,27.9478,0.2117,5.4212,5799.9512,2.6275,2.9388,1.148,8.4598,5898.8813,0.1585,3.7923
13.8637,17.936,2221.6667,100.7,27.9269,0.1979,5.5135,5774.041,2.6004,2.9702,1.2167,7.3704,6031.1826,0.2465,3.8692
13.8637,17.936,1889.8079,100.7,27.908,0.1979,5.9551,5663.3315,2.4979,3.0401,1.2481,7.0289,6042.9595,0.2441,3.7993
13.8637,17.936,1795.702,100.7,27.8929,0.2018,6.0965,5739.1006,2.6302,2.9902,1.1578,7.0563,5973.8652,0.2394,3.693
13.8637,17.936,1737.5398,100.7,27.8814,0.2136,5.7608,5681.7837,2.7237,3.1312,1.1637,7.231,5958.5547,0.2846,3.7723
13.8637,17.936,1708.0541,100.7,27.8701,0.2097,6.2025,5755.1968,2.5886,3.1072,1.2265,6.9268,6114.4102,0.2496,3.8669
13.8637,17.936,1879.0293,100.7,27.8564,0.2097,5.4193,5653.5181,2.7904,3.1708,1.3894,6.3065,6136.7871,0.2767,3.8645
13.8637,17.936,1827.7283,100.7,27.848,0.2038,6.2673,5721.8271,2.9675,3.1897,1.2834,6.7501,6086.9292,0.2374,3.8963
13.8637,17.936,1780.5371,100.7,27.8384,0.1999,5.8531,5743.4189,2.9486,3.1971,1.4542,5.8923,6099.0991,0.3136,3.8366
13.8637,17.936,1749.6896,100.7,27.8297,0.1979,5.5783,5589.5269,2.9529,3.2709,1.3423,6.3732,5984.0723,0.1805,3.8684
13.8637,17.936,1868.6968,100.7,27.825,0.1979,6.4361,5714.7612,2.9011,3.2788,1.2461,6.9582,6083.0034,0.312,3.8276
15.9265,17.936,1829.2968,100.7,27.8199,0.2097,5.7942,5731.6416,2.8218,3.3192,1.1715,7.3017,6081.8257,0.2005,3.766
16.0162,17.936,1870.3466,100.7,27.8193,0.1979,6.4007,5681.7837,2.5918,3.3502,1.2069,7.4391,6066.5146,0.1684,3.7306
16.0162,17.936,1871.6997,100.7,27.8202,0.2117,5.6254,5704.9463,2.7782,3.4107,1.6328,5.1386,6030.3975,0.3195,3.8751
16.0162,17.936,1509.3156,100.7,27.8249,0.1999,6.0926,5708.8721,2.7767,3.3659,1.3796,6.0023,6056.3076,0.2689,3.8437
16.0162,17.936,1672.8402,100.7,27.8319,0.2038,6.2653,5676.6802,2.591,3.4201,1.4738,5.6941,6108.9141,0.4942,3.826
16.0162,17.936,1717.8486,100.7,27.842,0.2058,6.0611,5682.1763,2.8532,3.4229,1.2932,6.3791,6121.8691,0.2924,3.9968
16.0162,17.936,1737.2954,100.7,27.8592,0.1979,5.9218,5703.7686,2.5301,3.4747,1.3187,6.9562,6123.0469,0.3379,3.8465
16.0162,17.936,1682.7406,100.7,27.8783,0.2038,6.3713,5663.3315,2.4948,3.5465,1.2049,7.2605,6104.2026,0.1727,3.8732
